,Title,Product Link,Image Link,Price
240,"Asus GX501GI-XS74 ROG Zephyrus (8th-Gen) 15.6” Ultra Slim Gaming Laptop, GTX 1080 8GB, Intel Core i7-8750H processor, Black",www.amazon.ca/Asus-GX501GI-XS74-Zephyrus-i7-8750H-Processor/dp/B07BP9LSVS/ref=sr_1_195?dchild=1&keywords=asus+rog&qid=1608133316&s=electronics&sr=1-195,https://m.media-amazon.com/images/I/81p6t6cx0kL._AC_UY218_.jpg,CDN$ 3699.00
241,ASUS ROG-XG-STATION-2 2 Thunderbolt 3 USB 3.0 External Graphics Card Dock,www.amazon.ca/ASUS-ROG-XG-Station-2-Thunderbolt-External-Graphics/dp/B06WGRT5GS/ref=sr_1_196?dchild=1&keywords=asus+rog&qid=1608133316&s=electronics&sr=1-196,https://m.media-amazon.com/images/I/41AxwCz2dTL._AC_UY218_.jpg,CDN$ 729.99
242,ASUS Designo MX27UC 27” 4K UHD IPS DP HDMI USB Type-C Eye Care Monitor with Adaptive Sync,www.amazon.ca/Designo-MX27UC-Type-C-Monitor-Adaptive/dp/B06XPJYVF2/ref=sr_1_197?dchild=1&keywords=asus+rog&qid=1608133316&s=electronics&sr=1-197,https://m.media-amazon.com/images/I/71Cb6faMFBL._AC_UY218_.jpg,CDN$ 772.85
243,MSI Desktop Computer MPG Trident 3 10SI-002CA Intel Core i5-10400F (2.9GHz) 8GB DDR4 1TB HDD + 512GBSSD NVIDIA GeForce GTX1660 Super Win10 VR Ready,www.amazon.ca/MSI-Computer-Trident-10SI-002CA-i5-10400F/dp/B08CYC5CKZ/ref=sr_1_198?dchild=1&keywords=asus+rog&qid=1608133316&s=electronics&sr=1-198,https://m.media-amazon.com/images/I/613SC+xGgUL._AC_UY218_.jpg,CDN$ 1199.99
244,Asus ROG Maximus XI Formula LGA1151 (Intel 8th and 9th Gen) ATX DDR4 HDMI M.2 USB 3.1 Gen2 Z390 Gaming Motherboard,www.amazon.ca/ROG-Maximus-XI-Formula-Motherboard/dp/B07HM3FRBL/ref=sr_1_199?dchild=1&keywords=asus+rog&qid=1608133316&s=electronics&sr=1-199,https://m.media-amazon.com/images/I/81WJFkKM0iL._AC_UY218_.jpg,N/A
245,ASUS ROG Gaming Phone 2 Dual-SIM ZS660KL Factory Unlocked 4G/LTE Smartphone - International Version (Strix Edition : 128GB ROM | 8GB RAM),www.amazon.ca/Phone-ZS660KL-Smartphone-Snapdragon-Android/dp/B07YBVZ2PW/ref=sr_1_200?dchild=1&keywords=asus+rog&qid=1608133316&s=electronics&sr=1-200,https://m.media-amazon.com/images/I/71LR0GDhfxL._AC_UY218_.jpg,N/A
246,Gaming Mouse Asus Spatha Gaming Mouse,www.amazon.ca/Gaming-Mouse-Asus-Spatha/dp/B01GDCZYOU/ref=sr_1_201?dchild=1&keywords=asus+rog&qid=1608133316&s=electronics&sr=1-201,https://m.media-amazon.com/images/I/91APOm-ZjGL._AC_UY218_.jpg,N/A
247,ASUS Dual GEFORCE GTX 1070 8GB OC Computer Graphics Card - PCI-E G-Sync 4K and VR Ready GPU (Renewed),www.amazon.ca/ASUS-Dual-GEFORCE-Computer-Graphics/dp/B07KB93QNF/ref=sr_1_202?dchild=1&keywords=asus+rog&qid=1608133316&s=electronics&sr=1-202,https://m.media-amazon.com/images/I/51pLhR135CL._AC_UY218_.jpg,N/A
248,ASUS ROG Spotlight USB Logo Projector with Aura Sync RGB LED,www.amazon.ca/ASUS-Spotlight-Logo-Projector-Aura/dp/B07DCZ66B7/ref=sr_1_203?dchild=1&keywords=asus+rog&qid=1608133316&s=electronics&sr=1-203,https://m.media-amazon.com/images/I/61rpI2Kn0fL._AC_UY218_.jpg,CDN$ 82.01
249,"Asus VG258QR 24.5” Gaming Monitor 165Hz Full HD (1920 X 1080) 0.5ms G-Sync Eye Care DisplayPort HDMI DVI-D,Black",www.amazon.ca/Asus-VG258QR-Gaming-Monitor-DisplayPort/dp/B07Y5XHQKZ/ref=sr_1_204?dchild=1&keywords=asus+rog&qid=1608133316&s=electronics&sr=1-204,https://m.media-amazon.com/images/I/81u7YL3B1qL._AC_UY218_.jpg,N/A
250,"ASUS ROG Strix LC 240 RGB AIO Liquid CPU Cooler 240mm Radiator, Dual 120mm 4-Pin PWM Fans with Fanxpert Controls, Support for Intel and AMD Motherboards",www.amazon.ca/ROG-Strix-LC-240-Motherboards/dp/B07S7YK51M/ref=sr_1_205?dchild=1&keywords=asus+rog&qid=1608133316&s=electronics&sr=1-205,https://m.media-amazon.com/images/I/71ffcqijlgL._AC_UY218_.jpg,CDN$ 205.98
251,"VicTsing RGB Gaming Mouse Pad, Soft Oversized (31.5×15.75×0.2 in) Large Extended Led Mousepad with Durable Stitched Edges, Non-Slip Rubber Base, Waterproof Mouse Mat for Gamer/Esports Pros/Office-RGB",www.amazon.ca/VicTsing-Oversized-31-5%C3%9715-75%C3%970-2-Waterproof-Office-RGB/dp/B07SY8FMRZ/ref=sr_1_206?dchild=1&keywords=asus+rog&qid=1608133316&s=electronics&sr=1-206,https://m.media-amazon.com/images/I/51CYCZMuvcL._AC_UY218_.jpg,CDN$ 29.99
252,"Redragon Mechanical Gaming Keyboard, RGB Led Rainbow Backlit, Wired Keyboard with Red Switches for Windows Gaming PC (87 Keys, Black)",www.amazon.ca/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_electronics_sr_pg9_1?ie=UTF8&adId=A055405432VNLICZFLCJD&url=%2FRedragon-KUMARA-Backlit-Mechanical-Keyboard%2Fdp%2FB016MAK38U%2Fref%3Dsr_1_207_sspa%3Fdchild%3D1%26keywords%3Dasus%2Brog%26qid%3D1608133316%26s%3Delectronics%26sr%3D1-207-spons%26psc%3D1&qualifier=1608133319&id=6471954424803518&widgetName=sp_mtf,https://m.media-amazon.com/images/I/71cngLX2xuL._AC_UY218_.jpg,CDN$ 48.99
253,"Exascend EXPC3 4TB PCIe M.2 2280 Gen 3x4 NVMe, 3D NAND, up to 3,100MB/s, Gaming Internal SSD",www.amazon.ca/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_electronics_sr_pg9_1?ie=UTF8&adId=A08580961VA61DMQKPNL0&url=%2FExascend-EXPC3-100MB-Gaming-Internal%2Fdp%2FB087Z24X3H%2Fref%3Dsr_1_208_sspa%3Fdchild%3D1%26keywords%3Dasus%2Brog%26qid%3D1608133316%26s%3Delectronics%26sr%3D1-208-spons%26psc%3D1&qualifier=1608133319&id=6471954424803518&widgetName=sp_mtf,https://m.media-amazon.com/images/I/51-lD+sw6BL._AC_UY218_.jpg,CDN$ 899.00
254,"ASUS AC5300 Wireless Tri-Band (Dual 5GHz + Single 2.4GHz) Gigabit Router [RT-AC5300] 802.11ac 5334 Mbps Wi-Fi Speed, MU-MIMO, 4 x 4 Antenna Design, 4x Gigabit LAN Ports, WTFast Route Optimization",www.amazon.ca/Wireless-Tri-Band-RT-AC5300-802-11ac-Optimization/dp/B0167HG1V6/ref=sr_1_209?dchild=1&keywords=asus+rog&qid=1608133316&s=electronics&sr=1-209,https://m.media-amazon.com/images/I/61JvTa44H5L._AC_UY218_.jpg,CDN$ 332.81
255,ASUS ROG Gaming Phone 3 (Elite Edition) ZS661KS Dual-SIM 512GB ROM + 16GB RAM Factory Unlocked 5G Smartphone (Black) - International Version,www.amazon.ca/ZS661KS-Dual-SIM-Factory-Unlocked-Smartphone/dp/B08DJ7SXDQ/ref=sr_1_210?dchild=1&keywords=asus+rog&qid=1608133316&s=electronics&sr=1-210,https://m.media-amazon.com/images/I/51oOqo7wn3L._AC_UY218_.jpg,CDN$ 3939.00
256,"Asus VP348QGL 34” Ultra-Wide Freesync HDR Gaming Monitor 75Hz 1440P Eye Care DisplayPort HDMI,Black",www.amazon.ca/Asus-VP348QGL-Ultra-Wide-Freesync-DisplayPort/dp/B07WYC3FY4/ref=sr_1_211?dchild=1&keywords=asus+rog&qid=1608133316&s=electronics&sr=1-211,https://m.media-amazon.com/images/I/819l+TXnpPL._AC_UY218_.jpg,CDN$ 599.99
257,"ASUS ROG Scabbard Splash-Proof and Scratch-Resistant Extended Gaming Mouse Pad with Anti-Fray Stitched Edges, Non-Slip ROG Red Rubber Base and Glow-in-The-Dark Lettering",www.amazon.ca/90MP00S0-B0UA00-ROG-SCABBARD-GAMING-MOUSEPADS/dp/B0759WQ9JZ/ref=sr_1_212?dchild=1&keywords=asus+rog&qid=1608133316&s=electronics&sr=1-212,https://m.media-amazon.com/images/I/91AptpQPQBL._AC_UY218_.jpg,N/A
258,Asus VG278QR 27” Gaming Monitor 165Hz Full HD (1920 X 1080) 0.5ms G-Sync Eye Care DisplayPort HDMI Dvi,www.amazon.ca/Asus-VG278QR-Gaming-Monitor-DisplayPort/dp/B07XV1519W/ref=sr_1_213?dchild=1&keywords=asus+rog&qid=1608133316&s=electronics&sr=1-213,https://m.media-amazon.com/images/I/81eGtZyyavL._AC_UY218_.jpg,CDN$ 374.28
259,Asus ROG Rampage VI Extreme Encore Intel X299 E-ATX USB 3.2 DDR4 Motherboard,www.amazon.ca/Asus-Rampage-Extreme-Encore-Motherboard/dp/B07Z9TNJSH/ref=sr_1_214?dchild=1&keywords=asus+rog&qid=1608133316&s=electronics&sr=1-214,https://m.media-amazon.com/images/I/71gZLB77raL._AC_UY218_.jpg,CDN$ 1256.38
260,ASUS ROG Ranger Compact Case 10 IN 1,www.amazon.ca/ASUS-ROG-Ranger-Compact-Case/dp/B06X3SL7SD/ref=sr_1_215?dchild=1&keywords=asus+rog&qid=1608133316&s=electronics&sr=1-215,https://m.media-amazon.com/images/I/812p7uOZTfL._AC_UY218_.jpg,CDN$ 35.92
261,"2019 ASUS ROG 15.6"" FHD Gaming Laptop Computer, Intel Hexa-Core i7-9750H Up to 4.5GHz, 16GB DDR4, 1TB HDD + 512GB SSD, NVIDIA GeForce GTX 1650, 802.11ac WiFi, HDMI, USB 3.0, Windows 10",www.amazon.ca/ROG-Computer-Hexa-Core-i7-9750H-802-11ac/dp/B07SZ1J9TG/ref=sr_1_216?dchild=1&keywords=asus+rog&qid=1608133316&s=electronics&sr=1-216,https://m.media-amazon.com/images/I/51uMBnr431L._AC_UY218_.jpg,N/A
262,"Asus VG275Q Full HD 1080p 1ms Dual HDMI Eye Care Console Gaming Monitor with FreeSync/Adaptive Sync 27"", Black",www.amazon.ca/Asus-Console-Monitor-FreeSync-Adaptive/dp/B071KHHDNK/ref=sr_1_217?dchild=1&keywords=asus+rog&qid=1608133316&s=electronics&sr=1-217,https://m.media-amazon.com/images/I/81l9Y+QKyRL._AC_UY218_.jpg,N/A
263,"ROG Strix III G Gaming Laptop, 15.6 inch 60Hz FHD, NVIDIA GeForce GTX 1650, Intel Core i7-9750H, 16GB, 1TB SSD, RGB KB",www.amazon.ca/Gaming-Laptop-NVIDIA-GeForce-i7-9750H/dp/B07SDFFRJJ/ref=sr_1_218?dchild=1&keywords=asus+rog&qid=1608133316&s=electronics&sr=1-218,https://m.media-amazon.com/images/I/811QpiYXe-L._AC_UY218_.jpg,N/A
264,"ASUS ROG Strix Hero III (2019) Gaming Laptop, 15.6” 144Hz IPS Type Full HD, NVIDIA GeForce RTX 2070, Intel Core i7-9750H, 16GB DDR4, 512GB PCIe NVMe SSD, Per-Key RGB KB, Windows 10 Pro, G531GW-XB74",www.amazon.ca/Gaming-GeForce-i7-9750H-Windows-G531GW-XB74/dp/B07RX8KGSZ/ref=sr_1_219?dchild=1&keywords=asus+rog&qid=1608133316&s=electronics&sr=1-219,https://m.media-amazon.com/images/I/812lf4GIRjL._AC_UY218_.jpg,CDN$ 2524.99
265,"ASUS ROG Zenith II Extreme TRX40 Gaming AMD 3rd Gen Ryzen Threadripper sTRX4 EATX Motherboard with 16 Power Stages, PCIe 4.0, WiFi 6 (802.11ax), USB 3.2 Gen2 and Aura Sync RGB",www.amazon.ca/ROG-Zenith-Extreme-Threadripper-Motherboard/dp/B081663NLF/ref=sr_1_220?dchild=1&keywords=asus+rog&qid=1608133316&s=electronics&sr=1-220,https://m.media-amazon.com/images/I/61pUVB9pJSL._AC_UY218_.jpg,CDN$ 1167.29
266,"Samsung 860 EVO 500GB SATA 2.5"" Internal SSD (MZ-76E500/AM) [Canada Version]",www.amazon.ca/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_electronics_sr_pg9_1?ie=UTF8&adId=A1025954392XN7ZPF1T3G&url=%2FSamsung-Internal-MZ-76E500B-AM-Version%2Fdp%2FB0781Z7Y3S%2Fref%3Dsr_1_221_sspa%3Fdchild%3D1%26keywords%3Dasus%2Brog%26qid%3D1608133316%26s%3Delectronics%26sr%3D1-221-spons%26psc%3D1&qualifier=1608133319&id=6471954424803518&widgetName=sp_btf,https://m.media-amazon.com/images/I/814poe+IDsL._AC_UY218_.jpg,CDN$ 117.03
267,"VicTsing RGB Gaming Mouse Pad, Soft Oversized (31.5×15.75×0.2 in) Large Extended Led Mousepad with Durable Stitched Edges, Non-Slip Rubber Base, Waterproof Mouse Mat for Gamer/Esports Pros/Office-RGB",www.amazon.ca/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_electronics_sr_pg9_1?ie=UTF8&adId=A047229633AKJVM3EKX17&url=%2FVicTsing-Oversized-31-5%25C3%259715-75%25C3%25970-2-Waterproof-Office-RGB%2Fdp%2FB07SY8FMRZ%2Fref%3Dsr_1_222_sspa%3Fdchild%3D1%26keywords%3Dasus%2Brog%26qid%3D1608133316%26s%3Delectronics%26sr%3D1-222-spons%26psc%3D1&qualifier=1608133319&id=6471954424803518&widgetName=sp_btf,https://m.media-amazon.com/images/I/51CYCZMuvcL._AC_UY218_.jpg,CDN$ 29.99
268,Asus ROG Strix Gaming Intel Z390-H ATX DDR4-SDRAM Motherboard,www.amazon.ca/Asus-90MB0YU0-M0EAY0-Gaming-DDR4-SDRAM-Motherboard/dp/B07HS41QBK/ref=sr_1_217?dchild=1&keywords=asus+rog&qid=1608133319&s=electronics&sr=1-217,https://m.media-amazon.com/images/I/71u8hnjOrgL._AC_UY218_.jpg,CDN$ 449.64
269,"ASUS ROG Zephyrus S Ultra Slim Gaming Laptop, 15.6” 144Hz IPS Type, Intel i7-8750H Processor, GeForce GTX 1070 8GB, 24GB DDR4, 1TB PCIe NVMe SSD, Military-Grade Chassis, Windows 10 Home - GX531GS-AH78",www.amazon.ca/Zephyrus-i7-8750H-Processor-GeForce-Military-Grade/dp/B07KZC12HH/ref=sr_1_218?dchild=1&keywords=asus+rog&qid=1608133319&s=electronics&sr=1-218,https://m.media-amazon.com/images/I/81Nox3hzQaL._AC_UY218_.jpg,CDN$ 2790.67
270,Asus VG248QG 24” G-Sync Compatible Gaming Monitor 165Hz Full HD 1080p 0.5ms DP HDMI DVI Eye Care,www.amazon.ca/Asus-VG248QG-G-Sync-Compatible-Monitor/dp/B07TNM8L6S/ref=sr_1_219?dchild=1&keywords=asus+rog&qid=1608133319&s=electronics&sr=1-219,https://m.media-amazon.com/images/I/81MLtyTxeAL._AC_UY218_.jpg,N/A
271,"ASUS Optical Gaming Mouse Strix Impact II | 6200 DPI Sensor, 220 IPS | Ambidextrous & Ergonomic Wired Mouse | Aura Sync RGB | Configurated/Replaceable Mice Switches",www.amazon.ca/II-Ambidextrous-Ergonomic-Configurated-Replaceable/dp/B0851MFV4N/ref=sr_1_220?dchild=1&keywords=asus+rog&qid=1608133319&s=electronics&sr=1-220,https://m.media-amazon.com/images/I/71cKz4UqNyL._AC_UY218_.jpg,CDN$ 79.99
272,"Asus ROG Strix - G512LI-C72P-CA - Intel Core i7-10750H - 16GB Ram - 512GB + 512GB M.2 NVMe Raid0 SSD - NVidia GF GTX1650Ti 4GB - 15.6"" FHD Anti-Glare - Win10 Pro",www.amazon.ca/Asus-ROG-Strix-G512LI-C72P-CA-Anti-Glare/dp/B08DP2C1LH/ref=sr_1_221?dchild=1&keywords=asus+rog&qid=1608133319&s=electronics&sr=1-221,https://m.media-amazon.com/images/I/818rkhIrYwL._AC_UY218_.jpg,CDN$ 1844.09
273,"ASUS ROG GU502GW-AH76 Zephyrus M Thin and Portable Gaming Laptop, 15.6” 240Hz FHD IPS, NVIDIA GeForce RTX 2070, Intel Core i7-9750H, 16GB DDR4 RAM, 1TB PCIe SSD, Per-Key RGB, Windows 10 Home",www.amazon.ca/Zephyrus-Portable-GeForce-i7-9750H-GU502GW-AH76/dp/B07VF88TMR/ref=sr_1_222?dchild=1&keywords=asus+rog&qid=1608133319&s=electronics&sr=1-222,https://m.media-amazon.com/images/I/71EaqA7y7LL._AC_UY218_.jpg,N/A
274,ASUS Mini ITX DDR3 1600 LGA 1150 Motherboard Q87T/CSM,www.amazon.ca/ASUS-Mini-Motherboard-Q87T-CSM/dp/B00FYMXEI4/ref=sr_1_223?dchild=1&keywords=asus+rog&qid=1608133319&s=electronics&sr=1-223,https://m.media-amazon.com/images/I/51u+nfjyY+L._AC_UY218_.jpg,CDN$ 87.02
275,ASUS GeForce RTX 2070 Super Overclocked 8G EVO GDDR6 Dual-Fan Edition VR Ready HDMI DisplayPort Gaming Graphics Card,www.amazon.ca/Overclocked-Dual-Fan-DisplayPort-Graphics-DUAL-RTX-2070S-O8G-EVO/dp/B07TYWQ1SW/ref=sr_1_224?dchild=1&keywords=asus+rog&qid=1608133319&s=electronics&sr=1-224,https://m.media-amazon.com/images/I/91etF6unhXL._AC_UY218_.jpg,N/A
276,ASUS Geforce GTX 1050 Ti 4GB ROG Strix HDMI 2.0 DP 1.4 Gaming Graphics Card (STRIX-GTX1050TI-4G-GAMING) Graphic Cards,www.amazon.ca/Geforce-Gaming-Graphics-STRIX-GTX1050TI-4G-GAMING-Graphic/dp/B01N753HWS/ref=sr_1_225?dchild=1&keywords=asus+rog&qid=1608133319&s=electronics&sr=1-225,https://m.media-amazon.com/images/I/81Z6tJpRYIL._AC_UY218_.jpg,CDN$ 583.70
277,"Asus ROG Strix Hero II Gaming Laptop, 15.6” 144Hz IPS Type, NVIDIA GeForce GTX 1060 6GB GDDR5, Intel Core i7-8750H Processor, 16GB DDR4, 256GB Pcie SSD + 1TB HDD, RGB, Windows 10 Home - GL504GM-DS74",www.amazon.ca/GL504-IPS-Type-Display-i7-8750H-Processor/dp/B07D7SRPBN/ref=sr_1_226?dchild=1&keywords=asus+rog&qid=1608133319&s=electronics&sr=1-226,https://m.media-amazon.com/images/I/81TKu9gu+qL._AC_UY218_.jpg,N/A
278,ASUS ROG Strix LC360 36cm Liquid CPU Cooler 3 X 12cm PWM Fans RGB,www.amazon.ca/ASUS-Strix-LC360-Liquid-Cooler/dp/B07W43FGQ7/ref=sr_1_227?dchild=1&keywords=asus+rog&qid=1608133319&s=electronics&sr=1-227,https://m.media-amazon.com/images/I/7187VYvJ7CL._AC_UY218_.jpg,N/A
279,ASUS ROG Maximus IX Extreme LGA1151 DDR4 DP HDMI M.2 Z270 EATX Motherboard with onboard AC WiFi,www.amazon.ca/ROG-Maximus-IX-Extreme-Motherboard/dp/B06XF6QP5C/ref=sr_1_228?dchild=1&keywords=asus+rog&qid=1608133319&s=electronics&sr=1-228,https://m.media-amazon.com/images/I/51lxCtEQuBL._AC_UY218_.jpg,CDN$ 672.99
280,"ASUS Mechanical Membrane RGB PC Gaming Keyboard - TUF K5 | Programmable Onboard Memory | Dedicated Media Controls, Aura Sync RGB Lighting | Spill, Sweat & Abrasion Resistant - Highly Durable | Black",www.amazon.ca/TUF-K5-Mechanical-Membrane-Programmable/dp/B07L5JJC9X/ref=sr_1_229?dchild=1&keywords=asus+rog&qid=1608133319&s=electronics&sr=1-229,https://m.media-amazon.com/images/I/51jVNiyhpeL._AC_UY218_.jpg,CDN$ 99.99
281,"Asus ROG RYUO 240 RGB AIO Liquid CPU Cooler 240mm Radiator Dual 120mm 4-Pin PWM Fan with OLED Panel & Fan Control 1.77""",www.amazon.ca/ROG-RYUO-240-Radiator-Control/dp/B07H2LGDBT/ref=sr_1_230?dchild=1&keywords=asus+rog&qid=1608133319&s=electronics&sr=1-230,https://m.media-amazon.com/images/I/81YlmakqDPL._AC_UY218_.jpg,CDN$ 248.75
282,"ASUS Hyper M.2 X16 PCIe 4.0 X4 Expansion Card Supports 4 NVMe M.2 (2242/2260/2280/22110) up to 256Gbps for AMD 3rd Ryzen sTRX40, AM4 Socket and Intel VROC NVMe Raid",www.amazon.ca/M-2-X16-Expansion-Card-Supports/dp/B084HMHGSP/ref=sr_1_231?dchild=1&keywords=asus+rog&qid=1608133319&s=electronics&sr=1-231,https://m.media-amazon.com/images/I/61B1TiMFfSL._AC_UY218_.jpg,CDN$ 120.00
283,ASUS ROG Delta White,www.amazon.ca/Asus-90YH02HW-B2UA00-ASUS-Delta-White/dp/B082QHY8S8/ref=sr_1_232?dchild=1&keywords=asus+rog&qid=1608133319&s=electronics&sr=1-232,https://m.media-amazon.com/images/I/517RPJAXElL._AC_UY218_.jpg,N/A
284,"2020 ASUS ROG Strix G 15.6"" FHD LED Gaming Laptop Computer, Intel Core i7-9750H, Backlit Keyboard, GeForce GTX 1650 Graphics, HDMI, Windows 10, Black+CUE Accessories (8GB RAM | 512GB PCIe SSD)",www.amazon.ca/ASUS-ROG-Strix-Computer-Accessories/dp/B08F4RYJRQ/ref=sr_1_233?dchild=1&keywords=asus+rog&qid=1608133319&s=electronics&sr=1-233,https://m.media-amazon.com/images/I/71FnYS8BqqL._AC_UY218_.jpg,N/A
285,ASUS ROG Strix GeForce RTX 2080 Super Advanced Overclocked 8G GDDR6 HDMI DP 1.4 USB Type-C Gaming Graphics Card (ROG-STRIX-RTX-2080S-A8G),www.amazon.ca/GeForce-Advanced-Overclocked-Graphics-ROG-STRIX-RTX-2080S-A8G/dp/B07VFKM4VQ/ref=sr_1_234?dchild=1&keywords=asus+rog&qid=1608133319&s=electronics&sr=1-234,https://m.media-amazon.com/images/I/81TsRBPEFJL._AC_UY218_.jpg,N/A
286,"Asus ZenBook Pro Duo UX581GV-XB74T 15.6"" Intel Core i7- 9750H, 16GB RAM, 1TB PCIe SSD, RTX 2060, Innovative ScreenPad Plus",www.amazon.ca/Asus-ZenBook-UX581GV-XB74T-Innovative-ScreenPad/dp/B07W4SGSKX/ref=sr_1_235?dchild=1&keywords=asus+rog&qid=1608133319&s=electronics&sr=1-235,https://m.media-amazon.com/images/I/81deSneMCOL._AC_UY218_.jpg,CDN$ 2782.39
287,"ASUS TUF VR Ready Gaming Laptop, 15.6"" IPS FHD, AMD Ryzen 7-4800H Octa-Core up to 4.20 GHz, NVIDIA RTX 2060, 32GB RAM, 2TB SSD, RGB Backlit KB, RJ-45 Ethernet, Win 10",www.amazon.ca/Gaming-7-4800H-Octa-Core-Backlit-Ethernet/dp/B089LZHCH8/ref=sr_1_236?dchild=1&keywords=asus+rog&qid=1608133319&s=electronics&sr=1-236,https://m.media-amazon.com/images/I/91xA0C0bIxL._AC_UY218_.jpg,CDN$ 2084.10
288,"ASUS Full HD 1080p 144Hz 1ms DP HDMI DVI Eye Care Gaming LED-Lit Monitor 27"" (VG278Q)",www.amazon.ca/1080p-Gaming-LED-Lit-Monitor-VG278Q/dp/B074JLD4HZ/ref=sr_1_237?dchild=1&keywords=asus+rog&qid=1608133319&s=electronics&sr=1-237,https://m.media-amazon.com/images/I/81PQfy+307L._AC_UY218_.jpg,N/A
289,"ASUS ZenScreen MB16ACE 15.6” Portable USB Type-C Monitor Full HD (1920 x 1080) IPS Eye Care with Lite Smart Case External screen for laptop,Dark gray",www.amazon.ca/ZenScreen-MB16ACE-Portable-Monitor-External/dp/B081SGZX1X/ref=sr_1_238?dchild=1&keywords=asus+rog&qid=1608133319&s=electronics&sr=1-238,https://m.media-amazon.com/images/I/81TmGVIFmDL._AC_UY218_.jpg,CDN$ 265.00
290,"ASUS ROG Sheath Electro Punk (Extra-Large, Gaming-Optimized Cloth Surface, Anti-Fraying Stitched Frame, and Non-Slip Rubber Base)",www.amazon.ca/Extra-Large-Gaming-Optimized-Anti-Fraying-Stitched-Non-Slip/dp/B08K5V1PJ2/ref=sr_1_239?dchild=1&keywords=asus+rog&qid=1608133319&s=electronics&sr=1-239,https://m.media-amazon.com/images/I/81k+89QdbCL._AC_UY218_.jpg,N/A
291,ASUS Prime X299-Deluxe II X299 Motherboard LGA2066 (Intel® Core™ X-Series) ATX DDR4 M.2 U.2 Thunderbolt 3 USB 3.1 with Dual Gigabit LAN and 802.11AC WiFi,www.amazon.ca/X299-Deluxe-II-Motherboard-Thunderbolt-802-11AC/dp/B07JNYLPP1/ref=sr_1_240?dchild=1&keywords=asus+rog&qid=1608133319&s=electronics&sr=1-240,https://m.media-amazon.com/images/I/9124aTEK35L._AC_UY218_.jpg,CDN$ 649.65
